Stand	ForestType	VolumePerHA	StemsPerHA	Tree	Sample	Year	CA	RA	LWP	RD	R	TreeAge	h	DBHr	Hr	H	DBH	D	relD	relH	Vr	Vr_Hr_h	SL0	SL1	KIr	KSIr	KImax	KImean	KSImax	KSImean	knotIndex_total	hCrKI	hCrKSI	relhCrKI	relhCrKSI	CrlKI	CrlKSI	relCrlKI	relCrlKSI	dCrKI	dCrKSI	reldCrKI	reldCrKSI	r
11	OMT	274	506	1111	2	2012	36	1881.814	23.08295	388.9728	118.55	45	4.573	30.19831	22.27132	25.4	37.7	33.35561	1.104552	0.2053313	3.833847	4.279087	185.9047	223.2748	0.02859514	0.6955222	0.05781826	0.04529546	1.054023	0.9004328	9.829115	19.7	19.2	-0.767868	-0.7618229	2.571322	3.071322	0.1154544	0.1379048	-15.127	-14.627	-0.6792143	-0.6567639	25.06154
11	OMT	274	506	1111	2	2013	37	1591.738	38.09262	459.7962	121.05	46	4.573	30.62645	22.56329	25.4	37.7	33.35561	1.089111	0.2026743	3.986614	4.449731	175.3603	220.7747	0.02868079	0.6967969	0.05839078	0.04565825	1.061365	0.905226	10.04481	20	19.4	-0.77135	-0.7642784	2.563292	3.163292	0.1136045	0.1401964	-15.427	-14.827	-0.6837211	-0.6571293	25.46435
11	OMT	274	506	1111	2	2014	38	2507.743	29.2338	415.0353	123.125	47	4.573	30.96502	22.79415	25.4	37.7	33.35561	1.077203	0.2006216	4.11024	4.587707	201.5979	233.3912	0.02876538	0.6980558	0.05889896	0.04595197	1.067687	0.9091934	10.20134	20.2	19.9	-0.7736139	-0.770201	2.594153	2.894153	0.1138078	0.1269691	-15.627	-15.327	-0.6855705	-0.6724093	25.78335
11	OMT	274	506	1111	2	2015	39	2694.223	22.66907	390.9104	126.325	48	4.573	31.42313	23.1065	25.4	37.7	33.35561	1.061499	0.1979097	4.28153	4.778712	204.6746	240.9807	0.02884893	0.6992993	0.05947169	0.04634334	1.075165	0.914412	10.42725	20.6	20	-0.7780097	-0.77135	2.506495	3.106495	0.1084758	0.1344425	-16.027	-15.427	-0.6936145	-0.6676478	26.21565
11	OMT	274	506	1111	2	2016	40	2618.573	31.50957	372.4102	129.675	49	4.573	31.87134	23.41205	25.4	37.7	33.35561	1.046571	0.1953268	4.453638	4.970442	216.3839	244.0574	0.02895196	0.7008326	0.06010835	0.04672396	1.083291	0.9194707	10.65306	20.9	20.3	-0.7811962	-0.7747291	2.512047	3.112047	0.1072972	0.132925	-16.327	-15.727	-0.697376	-0.6717482	26.63929
11	OMT	274	506	1111	2	2017	41	2511.106	18.59761	383.4272	132.85	50	4.573	32.26481	23.68025	25.4	37.7	33.35561	1.033808	0.1931145	4.60846	5.142761	200.2628	237.6329	0.02903327	0.7020429	0.06061674	0.04705833	1.089783	0.923841	10.87047	21.2	20.6	-0.7842925	-0.7780097	2.480254	3.080254	0.1047393	0.1300769	-16.627	-16.027	-0.7021462	-0.6768086	27.01174
11	OMT	274	506	1111	2	2018	42	2763.091	23.51516	381.794	135.825	51	4.573	32.65831	23.94846	25.4	37.7	33.35561	1.021352	0.1909517	4.766828	5.31888	170.5206	235.1329	0.02911363	0.7032388	0.06118905	0.04738857	1.097091	0.9281499	11.08893	21.4	20.9	-0.7863084	-0.7811962	2.548459	3.048459	0.1064143	0.1272925	-16.827	-16.327	-0.7026339	-0.6817558	27.38471
11	OMT	274	506	1111	2	2019	43	2939.183	14.86441	402.462	139.025	52	4.573	33.13155	24.27099	25.4	37.7	33.35561	1.006763	0.1884143	4.962026	5.535762	206.4163	243.7864	0.02921277	0.7047143	0.06182395	0.04778676	1.105217	0.93347	11.32546	21.7	21.2	-0.7892627	-0.7842925	2.570986	3.070986	0.1059284	0.1265291	-17.127	-16.627	-0.7056574	-0.6850566	27.8339
11	OMT	274	506	1111	3	1988	5	802.4253	9.909203	325.3262	20.95	21	9.179	11.24475	9.25482	25.4	37.7	28.46383	2.5313	0.9918075	0.2751064	0.000152418	38.95802	84.37246	0.02274124	0.6063786	0.03076554	0.02714557	0.7007516	0.6555632	2.225937	7.2	7.2	0.2748611	0.2748611	2.05482	2.05482	0.222027	0.222027	1.979	1.979	0.2138345	0.2138345	0.4153496
11	OMT	274	506	1111	3	1989	6	1106.47	10.98602	331.8303	26.35	22	9.179	12.17425	9.903269	25.4	37.7	28.46383	2.338034	0.9268657	0.3370796	0.01337404	69.29793	101.0913	0.02324743	0.6139122	0.03221136	0.02828361	0.7202492	0.6712884	2.488958	7.7	7.7	0.1920779	0.1920779	2.203269	2.203269	0.2224789	0.2224789	1.479	1.479	0.1493446	0.1493446	3.346833
11	OMT	274	506	1111	3	1990	7	1242.745	11.9125	297.4426	32.35	23	9.179	12.9115	10.41592	25.4	37.7	28.46383	2.204532	0.8812474	0.3921835	0.03800462	83.05834	110.7319	0.0236679	0.62017	0.0333564	0.02913363	0.7352156	0.682929	2.709427	8.3	8.2	0.1059036	0.1193902	2.115917	2.215917	0.2031426	0.2127433	0.879	0.979	0.08439007	0.09399077	5.144056
11	OMT	274	506	1111	3	1991	8	1144.01	14.49614	338.5859	37.975	24	9.179	13.64074	10.92177	25.4	37.7	28.46383	2.086678	0.8404312	0.4521436	0.07379636	4.376131	88.18625	0.02401571	0.6253464	0.03450145	0.0298586	0.7501077	0.6925065	2.956002	8.9	8.7	0.03134831	0.05505747	2.021774	2.221774	0.1851141	0.2034261	0.279	0.479	0.0255453	0.04385734	6.597107
11	OMT	274	506	1111	3	1992	9	1421.178	12.78578	343.2072	42.5	25	9.179	14.14573	11.27146	25.4	37.7	28.46383	2.012186	0.8143576	0.4969783	0.1049585	59.46965	110.4608	0.02425373	0.6288888	0.03526481	0.03047048	0.7600569	0.7010069	3.107988	9.3	9	-0.01301075	0.01988889	1.971461	2.271461	0.1749073	0.2015232	-0.121	0.179	-0.01073508	0.01588082	7.459944
11	OMT	274	506	1111	3	1993	10	1172.017	12.71124	325.5165	47.525	26	9.179	14.97567	11.84522	25.4	37.7	28.46383	1.900671	0.7749118	0.5768012	0.1671536	46.42529	104.7152	0.02461811	0.6343118	0.03649785	0.03133264	0.7761179	0.7126263	3.383925	9.8	9.4	-0.06336735	-0.02351064	2.04522	2.44522	0.172662	0.2064309	-0.621	-0.221	-0.05242621	-0.01865732	8.685459
11	OMT	274	506	1111	3	1994	11	850.8255	19.50804	336.7163	51.3	27	9.179	15.70372	12.34768	25.4	37.7	28.46383	1.812553	0.7433784	0.6533608	0.2327213	51.5532	109.8431	0.02496403	0.6394601	0.03755121	0.03210868	0.7895164	0.7231659	3.628281	10.4	9.9	-0.1174038	-0.07282828	1.947682	2.447682	0.1577367	0.1982301	-1.221	-0.721	-0.09888496	-0.05839153	9.610639
11	OMT	274	506	1111	3	1995	12	1008.088	19.57218	333.0047	53.875	28	9.179	16.29477	12.75508	25.4	37.7	28.46383	1.746807	0.7196346	0.7201895	0.2934183	74.85336	120.2678	0.02521243	0.6431572	0.03844323	0.03273369	0.8016974	0.7316597	3.829841	10.5	10.4	-0.1258095	-0.1174038	2.255084	2.355084	0.1767989	0.1846389	-1.321	-1.221	-0.1035665	-0.09572653	10.2844
11	OMT	274	506	1111	3	1996	13	1051.56	16.01834	343.5777	56.775	29	9.179	17.25154	13.41372	25.4	37.7	28.46383	1.64993	0.6842995	0.8376146	0.4057744	113.8258	141.4993	0.02556889	0.6484622	0.03983371	0.03374358	0.819954	0.7454776	4.15046	11.1	11.1	-0.1730631	-0.1730631	2.313718	2.313718	0.1724889	0.1724889	-1.921	-1.921	-0.1432116	-0.1432116	11.26599
11	OMT	274	506	1111	3	1997	14	1025.05	17.39598	340.203	59.65	30	9.179	18.25411	14.10291	25.4	37.7	28.46383	1.55931	0.6508587	0.9734703	0.5422346	112.3723	144.1657	0.02594428	0.6540492	0.0412796	0.03474009	0.8388427	0.7588943	4.516211	11.9	11.5	-0.2286555	-0.2018261	2.202907	2.602907	0.1562023	0.1845653	-2.721	-2.321	-0.1929389	-0.164576	12.19081
11	OMT	274	506	1111	3	1998	15	1182.557	13.96922	328.265	62.325	31	9.179	19.06993	14.66309	25.4	37.7	28.46383	1.492603	0.6259938	1.09414	0.6675199	94.3394	139.7538	0.02626535	0.6588277	0.0424379	0.03552449	0.8538632	0.7693564	4.83133	12.3	12.3	-0.2537398	-0.2537398	2.363085	2.363085	0.1611588	0.1611588	-3.121	-3.121	-0.2128474	-0.2128474	12.8895
11	OMT	274	506	1111	3	1999	16	991.791	14.59016	332.8194	65.275	32	9.179	19.82707	15.18252	25.4	37.7	28.46383	1.435605	0.6045767	1.214587	0.7953573	113.0884	150.4585	0.02650504	0.662395	0.04350576	0.03627285	0.8680772	0.7794841	5.114473	12.9	12.7	-0.2884496	-0.2772441	2.282522	2.482522	0.1503388	0.1635119	-3.721	-3.521	-0.2450844	-0.2319114	13.5078
11	OMT	274	506	1111	3	2000	17	1259.088	11.55423	320.1349	67.65	33	9.179	20.78789	15.84116	25.4	37.7	28.46383	1.369251	0.57944	1.379613	0.973844	87.44853	145.7384	0.02683349	0.6672833	0.04487979	0.0371705	0.8859219	0.7914294	5.501234	13.5	13.3	-0.3200741	-0.3098496	2.341156	2.541156	0.1477895	0.1604148	-4.321	-4.121	-0.2727705	-0.2601452	14.26364
11	OMT	274	506	1111	3	2001	18	1277.337	13.15086	329.1619	70.55	34	9.179	21.77428	16.51677	25.4	37.7	28.46383	1.307222	0.5557384	1.563766	1.176337	61.80867	145.6188	0.02714687	0.6719473	0.04624638	0.03810046	0.9036674	0.8038558	5.905571	14.1	13.9	-0.3490071	-0.3396403	2.416765	2.616765	0.146322	0.1584309	-4.921	-4.721	-0.2979397	-0.2858308	15.01788
11	OMT	274	506	1111	3	2002	19	1327.477	15.14358	343.459	73.375	35	9.179	22.82095	17.23311	25.4	37.7	28.46383	1.247268	0.5326374	1.776184	1.412999	68.98774	160.0965	0.0274465	0.6764067	0.04772607	0.03908902	0.9227936	0.8171541	6.332421	14.8	14.4	-0.3797973	-0.3625694	2.433113	2.833113	0.1411883	0.1643994	-5.621	-5.221	-0.3261744	-0.3029632	15.80451
11	OMT	274	506	1111	3	2003	20	1390.036	15.15515	369.4533	76.2	36	9.179	23.73426	17.8578	25.4	37.7	28.46383	1.199272	0.5140052	1.976426	1.638265	127.158	172.5724	0.02770537	0.6802594	0.04899044	0.03994074	0.9393646	0.8286181	6.710044	15.5	15.2	-0.4078065	-0.3961184	2.357798	2.657798	0.1320318	0.1488312	-6.321	-6.021	-0.353963	-0.3371636	16.48551
11	OMT	274	506	1111	3	2004	21	1647.412	12.42318	346.2434	79.05	37	9.179	24.72754	18.5368	25.4	37.7	28.46383	1.151098	0.4951771	2.210554	1.903568	115.1392	173.4291	0.02798194	0.6843756	0.05036296	0.0408367	0.9573014	0.8405384	7.146423	16	15.7	-0.4263125	-0.4153503	2.536801	2.836801	0.1368522	0.1530362	-6.821	-6.521	-0.3679707	-0.3517867	17.22495
11	OMT	274	506	1111	3	2005	22	1392.394	12.07576	310.6449	82.3	38	9.179	25.68156	19.18865	25.4	37.7	28.46383	1.108337	0.4783558	2.452052	2.178787	154.1116	196.4703	0.02824775	0.6883317	0.05168373	0.04171928	0.9743549	0.8524616	7.55119	16.8	16.4	-0.453631	-0.4403049	2.388645	2.788645	0.1244822	0.1453279	-7.621	-7.221	-0.397162	-0.3763163	17.93704
11	OMT	274	506	1111	3	2006	23	1505.367	15.2792	356.9847	84.95	39	9.179	26.32775	19.63	25.4	37.7	28.46383	1.081134	0.4676007	2.625171	2.376802	93.60169	184.7105	0.02840241	0.6906334	0.05253825	0.04228185	0.985599	0.8598241	7.864424	16.9	16.9	-0.4568639	-0.4568639	2.729998	2.729998	0.1390727	0.1390727	-7.721	-7.721	-0.3933266	-0.3933266	18.42152
11	OMT	274	506	1111	3	2007	24	1383.445	18.30854	359.0287	87.725	40	9.179	27.07358	20.13925	25.4	37.7	28.46383	1.051351	0.4557766	2.834828	2.617226	131.5485	189.8384	0.02860332	0.6936236	0.05355562	0.04294029	0.9990409	0.8686135	8.201595	17.5	17.3	-0.4754857	-0.469422	2.63925	2.83925	0.1310501	0.1409809	-8.321	-8.121	-0.4131733	-0.4032424	18.98358
11	OMT	274	506	1111	3	2008	25	1860.421	17.64595	365.9	90.2	41	9.179	27.87932	20.68924	25.4	37.7	28.46383	1.020966	0.4436605	3.073481	2.891525	180.0607	211.854	0.02879849	0.6965283	0.05470066	0.04366857	1.013226	0.8784422	8.559039	18.1	17.7	-0.4928729	-0.4814124	2.589242	2.989242	0.1251492	0.1444829	-8.921	-8.521	-0.4311903	-0.4118566	19.59484
11	OMT	274	506	1111	3	2009	26	1819.592	12.397	340.7078	93.425	42	9.179	28.67036	21.22905	25.4	37.7	28.46383	0.9927961	0.4323792	3.320385	3.175826	110.011	201.1198	0.02898824	0.6993523	0.05578254	0.04434888	1.02713	0.887355	8.958473	18.6	18.2	-0.5065054	-0.4956593	2.629051	3.029051	0.1238421	0.1426842	-9.421	-9.021	-0.4437787	-0.4249366	20.1995
11	OMT	274	506	1111	3	2010	27	1581.727	14.9364	361.4397	96.475	43	9.179	29.27249	21.63985	25.4	37.7	28.46383	0.9723745	0.4241712	3.516894	3.402376	146.9322	205.2221	0.02912717	0.7014199	0.05654591	0.04487265	1.037725	0.8943421	9.243765	19	18.6	-0.5168947	-0.5065054	2.639847	3.039847	0.1219901	0.1404745	-9.821	-9.421	-0.4538387	-0.4353543	20.66297
11	OMT	274	506	1111	3	2011	28	1336.679	12.33845	321.0956	99.05001	44	9.179	29.82994	22.02009	25.4	37.7	28.46383	0.9542032	0.4168466	3.705561	3.620056	118.2156	202.0258	0.02926333	0.7034464	0.05730927	0.04535209	1.047544	0.9006695	9.523939	19.4	18.9	-0.5268557	-0.5143386	2.620089	3.120089	0.1189863	0.1416929	-10.221	-9.721	-0.4641671	-0.4414605	21.09462
11	OMT	274	506	1111	3	2012	29	1381.276	16.33471	363.6074	101.175	45	9.179	30.19831	22.27132	25.4	37.7	28.46383	0.9425637	0.4121444	3.833847	3.768144	185.9047	223.2748	0.0293304	0.7044447	0.05781826	0.04568238	1.054023	0.9051812	9.684665	19.7	19.2	-0.5340609	-0.5219271	2.571322	3.071322	0.1154544	0.1379048	-10.521	-10.021	-0.4724012	-0.4499508	21.38123
11	OMT	274	506	1111	3	2013	30	1244.836	19.18822	375.1222	103.325	46	9.179	30.62645	22.56329	25.4	37.7	28.46383	0.9293871	0.4068112	3.986614	3.944553	175.3603	220.7747	0.02944075	0.706087	0.05839078	0.04604619	1.061365	0.9099896	9.899932	20	19.4	-0.54105	-0.5268557	2.563292	3.163292	0.1136045	0.1401964	-10.821	-10.221	-0.4795843	-0.4529924	21.71575
11	OMT	274	506	1111	3	2014	31	1267.529	21.61721	384.4959	105.225	47	9.179	30.96502	22.79415	25.4	37.7	28.46383	0.9192252	0.402691	4.11024	4.087349	201.5979	233.3912	0.02950612	0.7070598	0.05889896	0.04634113	1.067687	0.9139752	10.05603	20.2	19.9	-0.5455941	-0.5387437	2.594153	2.894153	0.1138078	0.1269691	-11.021	-10.721	-0.4835012	-0.4703399	21.98135
11	OMT	274	506	1111	3	2015	32	1238.844	18.09018	372.8285	107.125	48	9.179	31.42313	23.1065	25.4	37.7	28.46383	0.9058239	0.3972476	4.28153	4.285243	204.6746	240.9807	0.02961368	0.7086607	0.05947169	0.04673417	1.075165	0.9192186	10.28152	20.6	20	-0.5544175	-0.54105	2.506495	3.106495	0.1084758	0.1344425	-11.421	-10.821	-0.4942766	-0.4683099	22.34222
11	OMT	274	506	1111	3	2016	33	1364.251	22.84476	374.6811	108.95	49	9.179	31.87134	23.41205	25.4	37.7	28.46383	0.8930853	0.3920631	4.453638	4.484115	216.3839	244.0574	0.02969854	0.7099236	0.06010835	0.04711573	1.083291	0.9242912	10.50681	20.9	20.3	-0.5608134	-0.5478325	2.512047	3.112047	0.1072972	0.132925	-11.721	-11.121	-0.5006397	-0.4750119	22.69696
11	OMT	274	506	1111	3	2017	34	1140.86	19.67296	390.3788	110.925	50	9.179	32.26481	23.68025	25.4	37.7	28.46383	0.8821942	0.3876225	4.60846	4.663029	200.2628	237.6329	0.02978235	0.7111709	0.06061674	0.04745047	1.089783	0.9286671	10.72381	21.2	20.6	-0.5670283	-0.5544175	2.480254	3.080254	0.1047393	0.1300769	-12.021	-11.421	-0.5076381	-0.4823006	23.00973
11	OMT	274	506	1111	3	2018	35	1139.512	18.16344	360.1808	112.55	51	9.179	32.65831	23.94846	25.4	37.7	28.46383	0.8715647	0.3832814	4.766828	4.846047	170.5206	235.1329	0.02986514	0.7124031	0.06118905	0.04778102	1.097091	0.9329804	10.94185	21.4	20.9	-0.5710748	-0.5608134	2.548459	3.048459	0.1064143	0.1272925	-12.221	-11.721	-0.5103042	-0.4894261	23.32379
11	OMT	274	506	1111	3	2019	36	1319.398	22.22178	391.8555	114.15	52	9.179	33.13155	24.27099	25.4	37.7	28.46383	0.8591154	0.3781882	4.962026	5.071625	206.4163	243.7864	0.02996724	0.7139227	0.06182395	0.04818055	1.105217	0.9383205	11.17789	21.7	21.2	-0.5770046	-0.5670283	2.570986	3.070986	0.1059284	0.1265291	-12.521	-12.021	-0.5158834	-0.4952827	23.70315
11	OMT	274	506	1111	4	1997	10	515.8177	16.5081	346.0862	30.275	30	13.752	18.25411	14.10291	25.4	37.7	26.27353	1.439321	0.9751181	0.9734703	0.004841269	112.3723	144.1657	0.02644705	0.6599156	0.0412796	0.03501287	0.8388427	0.762146	4.411621	11.9	11.5	0.1556303	0.1958261	2.202907	2.602907	0.1562023	0.1845653	1.852	2.252	0.1313204	0.1596834	1.819326
11	OMT	274	506	1111	4	1998	11	563.8668	11.82076	338.0356	32.875	31	13.752	19.06993	14.66309	25.4	37.7	26.27353	1.377747	0.9378654	1.09414	0.03191249	94.3394	139.7538	0.02674407	0.6643362	0.0424379	0.0357996	0.8538632	0.7726427	4.725547	12.3	12.3	0.1180488	0.1180488	2.363085	2.363085	0.1611588	0.1611588	1.452	1.452	0.09902418	0.09902418	4.319072
11	OMT	274	506	1111	4	1999	12	429.2692	16.30096	347.5571	35.5	32	13.752	19.82707	15.18252	25.4	37.7	26.27353	1.325135	0.9057783	1.214587	0.07721918	113.0884	150.4585	0.02702872	0.6685725	0.04350576	0.03655217	0.8680772	0.7828329	5.007647	12.9	12.7	0.06604651	0.08283465	2.282522	2.482522	0.1503388	0.1635119	0.852	1.052	0.05611716	0.0692902	6.295731
11	OMT	274	506	1111	4	2000	13	663.2508	15.31832	373.0632	37.375	33	13.752	20.78789	15.84116	25.4	37.7	26.27353	1.263887	0.8681185	1.379613	0.1612585	87.44853	145.7384	0.02736861	0.6736312	0.04487979	0.03745239	0.8859219	0.7948167	5.393144	13.5	13.3	0.01866667	0.03398496	2.341156	2.541156	0.1477895	0.1604148	0.252	0.452	0.01590793	0.02853327	8.42922
11	OMT	274	506	1111	4	2001	14	562.8651	15.76188	373.9978	40.1	34	13.752	21.77428	16.51677	25.4	37.7	26.27353	1.206631	0.8326085	1.563766	0.2771151	61.80867	145.6188	0.02766069	0.6779782	0.04624638	0.0383855	0.9036674	0.8072898	5.79621	14.1	13.9	-0.02468085	-0.01064748	2.416765	2.616765	0.146322	0.1584309	-0.348	-0.148	-0.0210695	-0.008960592	10.27904
11	OMT	274	506	1111	4	2002	15	634.5537	18.41578	373.2456	42.275	35	13.752	22.82095	17.23311	25.4	37.7	26.27353	1.15129	0.7979986	1.776184	0.4316808	68.98774	160.0965	0.02800151	0.6830506	0.04772607	0.03937839	0.9227936	0.8206527	6.221785	14.8	14.4	-0.07081081	-0.045	2.433113	2.833113	0.1411883	0.1643994	-1.048	-0.648	-0.06081316	-0.03760203	11.95388
11	OMT	274	506	1111	4	2003	16	809.2731	17.75258	366.4139	44.6	36	13.752	23.73426	17.8578	25.4	37.7	26.27353	1.106988	0.7700838	1.976426	0.5925239	127.158	172.5724	0.02826825	0.6870204	0.04899044	0.04023374	0.9393646	0.8321707	6.598333	15.5	15.2	-0.1127742	-0.09526316	2.357798	2.657798	0.1320318	0.1488312	-1.748	-1.448	-0.09788441	-0.08108503	13.2289
11	OMT	274	506	1111	4	2004	17	1040.937	14.51791	339.9143	47.4	37	13.752	24.72754	18.5368	25.4	37.7	26.27353	1.062521	0.7418756	2.210554	0.7944934	115.1392	173.4291	0.02855289	0.6912567	0.05036296	0.04113214	0.9573014	0.8441272	7.033596	16	15.7	-0.1405	-0.1240764	2.536801	2.836801	0.1368522	0.1530362	-2.248	-1.948	-0.1212723	-0.1050882	14.46332
11	OMT	274	506	1111	4	2005	18	833.9525	14.88272	322.8827	50.775	38	13.752	25.68156	19.18865	25.4	37.7	26.27353	1.02305	0.7166738	2.452052	1.014784	154.1116	196.4703	0.0287993	0.6949241	0.05168373	0.04201904	0.9743549	0.8561147	7.43737	16.8	16.4	-0.1814286	-0.1614634	2.388645	2.788645	0.1244822	0.1453279	-3.048	-2.648	-0.1588439	-0.1379983	15.53247
11	OMT	274	506	1111	4	2006	19	1273.739	17.58403	387.1215	53.325	39	13.752	26.32775	19.63	25.4	37.7	26.27353	0.9979405	0.7005604	2.625171	1.178586	93.60169	184.7105	0.028985	0.6976878	0.05253825	0.04258187	0.985599	0.8634812	7.749901	16.9	16.9	-0.1862722	-0.1862722	2.729998	2.729998	0.1390727	0.1390727	-3.148	-3.148	-0.1603668	-0.1603668	16.20496
11	OMT	274	506	1111	4	2007	20	1396.755	23.78824	404.078	57	40	13.752	27.07358	20.13925	25.4	37.7	26.27353	0.9704491	0.6828457	2.834828	1.382293	131.5485	189.8384	0.02916578	0.7003783	0.05355562	0.04324244	0.9990409	0.8723022	8.086337	17.5	17.3	-0.2141714	-0.2050867	2.63925	2.83925	0.1310501	0.1409809	-3.748	-3.548	-0.1861042	-0.1761734	16.93885
11	OMT	274	506	1111	4	2008	21	1812.769	17.22328	405.569	60.775	41	13.752	27.87932	20.68924	25.4	37.7	26.27353	0.9424023	0.6646933	3.073481	1.620045	180.0607	211.854	0.02936669	0.7033684	0.05470066	0.04397391	1.013226	0.8821785	8.442991	18.1	17.7	-0.240221	-0.2230508	2.589242	2.989242	0.1251492	0.1444829	-4.348	-3.948	-0.2101575	-0.1908238	17.68966
11	OMT	274	506	1111	4	2009	22	1779.962	20.01797	400.2324	65.35	42	13.752	28.67036	21.22905	25.4	37.7	26.27353	0.9164003	0.6477916	3.320385	1.871406	110.011	201.1198	0.02956186	0.7062731	0.05578254	0.04465484	1.02713	0.8911005	8.841658	18.6	18.2	-0.2606452	-0.2443956	2.629051	3.029051	0.1238421	0.1426842	-4.848	-4.448	-0.2283663	-0.2095242	18.39227
11	OMT	274	506	1111	4	2010	23	2240.103	20.65337	437.9897	69.55	43	13.752	29.27249	21.63985	25.4	37.7	26.27353	0.8975501	0.6354943	3.516894	2.074721	146.9322	205.2221	0.02970466	0.7083984	0.05654591	0.04518014	1.037725	0.8981104	9.126389	19	18.6	-0.2762105	-0.2606452	2.639847	3.039847	0.1219901	0.1404745	-5.248	-4.848	-0.2425156	-0.2240312	18.90829
11	OMT	274	506	1111	4	2011	24	1505.68	23.89233	409.537	74.5	44	13.752	29.82994	22.02009	25.4	37.7	26.27353	0.8807772	0.6245206	3.705561	2.272237	118.2156	202.0258	0.02984454	0.7104802	0.05730927	0.04566025	1.047544	0.9044478	9.406012	19.4	18.9	-0.291134	-0.272381	2.620089	3.120089	0.1189863	0.1416929	-5.648	-5.148	-0.2564931	-0.2337865	19.37393
11	OMT	274	506	1111	4	2012	25	2040.319	18.98584	427.8642	77.65	45	13.752	30.19831	22.27132	25.4	37.7	26.27353	0.8700333	0.6174757	3.833847	2.407684	185.9047	223.2748	0.02993622	0.7118448	0.05781826	0.04599263	1.054023	0.9089905	9.566468	19.7	19.2	-0.3019289	-0.28375	2.571322	3.071322	0.1154544	0.1379048	-5.948	-5.448	-0.2670699	-0.2446195	19.6761
11	OMT	274	506	1111	4	2013	26	1795.565	18.21729	400.7469	81.725	46	13.752	30.62645	22.56329	25.4	37.7	26.27353	0.8578706	0.6094855	3.986614	2.570065	175.3603	220.7747	0.03002669	0.7131912	0.05839078	0.04635682	1.061365	0.9138045	9.781289	20	19.4	-0.3124	-0.291134	2.563292	3.163292	0.1136045	0.1401964	-6.248	-5.648	-0.2769099	-0.2503181	20.02247
11	OMT	274	506	1111	4	2014	27	2386.753	16.8521	435.7022	85.15	47	13.752	30.96502	22.79415	25.4	37.7	26.27353	0.8484907	0.6033126	4.11024	2.702259	201.5979	233.3912	0.03009377	0.7141895	0.05889896	0.04665314	1.067687	0.9178106	9.937119	20.2	19.9	-0.3192079	-0.3089447	2.594153	2.894153	0.1138078	0.1269691	-6.448	-6.148	-0.2828796	-0.2697183	20.29307
11	OMT	274	506	1111	4	2015	28	2358.428	14.01313	393.1025	89.5	48	13.752	31.42313	23.1065	25.4	37.7	26.27353	0.8361207	0.5951573	4.28153	2.88648	204.6746	240.9807	0.03020412	0.7158318	0.05947169	0.04704711	1.075165	0.9230679	10.16218	20.6	20	-0.3324272	-0.3124	2.506495	3.106495	0.1084758	0.1344425	-6.848	-6.248	-0.2963669	-0.2704002	20.65511
11	OMT	274	506	1111	4	2016	29	2540.827	14.66766	320.0389	93.6	49	13.752	31.87134	23.41205	25.4	37.7	26.27353	0.8243623	0.5873899	4.453638	3.072705	216.3839	244.0574	0.03029113	0.7171268	0.06010835	0.04742979	1.083291	0.9281572	10.38712	20.9	20.3	-0.3420096	-0.3225616	2.512047	3.112047	0.1072972	0.132925	-7.148	-6.548	-0.3053129	-0.2796851	21.00532
11	OMT	274	506	1111	4	2017	30	1951.469	11.69052	385.337	97.825	50	13.752	32.26481	23.68025	25.4	37.7	26.27353	0.8143093	0.580737	4.60846	3.241096	200.2628	237.6329	0.03037705	0.7184056	0.06061674	0.04776479	1.089783	0.932537	10.60378	21.2	20.6	-0.3513208	-0.3324272	2.480254	3.080254	0.1047393	0.1300769	-7.448	-6.848	-0.3145236	-0.2891861	21.30991
11	OMT	274	506	1111	4	2018	31	2653.388	26.24162	476.0445	100.95	51	13.752	32.65831	23.94846	25.4	37.7	26.27353	0.8044977	0.5742332	4.766828	3.41412	170.5206	235.1329	0.0304619	0.7196684	0.06118905	0.04809554	1.097091	0.9368533	10.8215	21.4	20.9	-0.3573832	-0.3420096	2.548459	3.048459	0.1064143	0.1272925	-7.648	-7.148	-0.3193525	-0.2984743	21.61221
11	OMT	274	506	1111	4	2019	32	2724.729	22.58709	478.5309	105.05	52	13.752	33.13155	24.27099	25.4	37.7	26.27353	0.7930064	0.5666024	4.962026	3.628361	206.4163	243.7864	0.0305665	0.7212252	0.06182395	0.04849613	1.105217	0.9422092	11.05712	21.7	21.2	-0.3662673	-0.3513208	2.570986	3.070986	0.1059284	0.1265291	-7.948	-7.448	-0.3274692	-0.3068685	21.97313
12	OMT	226	696	1204	1	1938	2	64.93087	17.41222	541.8068	4.75	2	0	-46.84952	0.5769043	26.6	36.2	46.60218	-0.9947206	0	0.000285942	0.000285942	0	0	0.000147713	0.31823	0.000147713	2.95E-05	0.31823	0.2579673	0.000147713	0.1	0.1	-1	-1	0.4769043	0.4769043	0.826661	0.826661	-0.1	-0.1	-0.173339	-0.173339	0.95
12	OMT	226	696	1204	1	1939	3	40.90144	40.42531	561.3762	6.575001	3	0	-11.33607	0.7985571	26.6	36.2	46.60218	-4.110964	0	0.000758376	0.000758376	0	0	0.00383172	0.3661935	0.00383172	0.001365607	0.3661935	0.3104986	0.009559252	0.1	0.1	-1	-1	0.6985571	0.6985571	0.8747741	0.8747741	-0.1	-0.1	-0.1252259	-0.1252259	1.315
